,drift,ms
26994,627,42
26995,843,27
26996,1292,39
26997,2812,36
26998,2947,7
26999,2594,18
27000,221,41
27001,750,15
27002,637,51
27003,24,41
27004,337,34
27005,417,33
27006,525,45
27007,692,8
27008,430,35
27009,713,64
27010,78,34
27011,679,43
27012,578,30
27013,333,42
27014,42,42
27015,858,16
27016,384,42
27017,43,48
27018,947,18
27019,680,19
27020,429,54
27021,1468,31
27022,416,32
27023,303,25
27024,556,45
27025,397,16
27026,289,33
27027,67,32
27028,157,44
27029,73,21
27030,287,16
27031,423,31
27032,379,33
27033,1837,42
27034,224,26
27035,288,35
27036,126,34
27037,928,44
27038,21,60
27039,471,26
27040,349,13
27041,301,10
27042,439,84
27043,16,22
27044,224,39
27045,359,33
27046,381,30
27047,350,20
27048,574,16
27049,256,16
27050,358,28
27051,638,17
27052,463,7
27053,449,13
27054,143,15
27055,275,14
27056,206,27
27057,536,45
27058,53,46
27059,69,18
27060,17,66
27061,219,8
27062,445,7
27063,250,18
27064,177,19
27065,78,29
27066,575,142
27067,106,83
27068,230,23
27069,801,13
27070,31,19
27071,254,36
27072,198,18
27073,19,8
27074,382,7
27075,412,21
27076,350,18
27077,607,14
27078,498,8
27079,135,15
27080,515,185
27081,69,109
27082,34,83
27083,125,18
27084,159,21
27085,541,29
27086,217,78
27087,494,11
27088,286,16
27089,918,15
27090,328,29
27091,142,17
27092,887,14
27093,268,16
27094,278,19
27095,125,29
27096,880,12
27097,657,20
27098,77,20
27099,319,15
27100,232,13
27101,839,11
27102,1109,15
27103,154,8
27104,1576,22
27105,314,29
27106,903,29
27107,1180,19
27108,1936,7
27109,2210,33
27110,200,29
27111,1388,19
27112,809,17
27113,126,6
27114,1238,28
27115,243,46
27116,193,34
27117,2476,33
27118,166,21
27119,588,33
27120,538,27
27121,207,16
27122,2615,30
27123,1010,9
27124,446,31
27125,552,7
27126,339,9
27127,347,13
27128,1169,15
27129,361,20
27130,298,28
27131,232,11
27132,1679,9
27133,291,11
27134,163,9
27135,2066,11
27136,509,13
27137,312,19
27138,299,16
27139,2245,14
27140,440,13
27141,347,7
27142,774,18
27143,867,12
27144,793,12
27145,384,12
27146,519,13
27147,485,11
27148,288,13
27149,610,17
27150,141,18
27151,1557,11
27152,247,11
27153,664,16
27154,165,17
27155,1963,16
27156,195,30
27157,237,28
27158,483,7
27159,165,32
27160,211,19
27161,1671,100
27162,906,10
27163,590,34
27164,2111,7
27165,376,7
27166,209,6
27167,23,6
27168,1609,31
27169,1085,31
27170,19,6
27171,924,18
27172,709,24
27173,306,36
27174,14,15
27175,30,14
27176,1264,23
27177,331,10
27178,552,17
27179,106,9
27180,210,6
27181,150,7
27182,296,12
27183,240,6
27184,59,6
27185,343,19
27186,14,55
27187,18,11
27188,23,7
27189,392,10
27190,644,8
27191,34,10
27192,270,8
27193,292,9
27194,28,14
27195,190,6
27196,55,10
27197,20,22
27198,15,24
27199,520,18
27200,365,11
27201,419,6
27202,1841,12
27203,1259,17
27204,79,21
27205,261,28
27206,469,19
27207,406,29
27208,635,15
27209,900,11
27210,1269,19
27211,2031,22
27212,124,16
27213,1304,9
27214,499,12
27215,683,10
27216,365,11
27217,420,20
27218,236,37
27219,203,20
27220,290,70
27221,262,12
27222,739,6
27223,396,16
27224,927,31
27225,1111,18
27226,251,17
27227,160,18
27228,1463,8
27229,186,14
27230,899,15
27231,653,11
27232,591,17
27233,602,11
27234,646,22
27235,78,18
27236,615,14
27237,500,18
27238,302,16
27239,1178,18
27240,634,15
27241,2872,21
27242,119,37
27243,244,27
27244,1167,21
27245,110,33
27246,730,34
27247,234,20
27248,1599,22
27249,160,38
27250,145,22
27251,133,42
27252,355,19
27253,137,33
27254,23,7
27255,51,70
27256,16,29
27257,22,40
27258,25,42
27259,26,56
27260,22,11
27261,37,82
27262,567,32
27263,151,32
27264,130,21
27265,226,25
27266,558,20
27267,116,31
27268,1166,29
27269,154,23
27270,287,34
27271,526,29
27272,359,26
27273,1072,37
27274,328,23
27275,123,33
27276,187,21
27277,110,32
27278,161,59
27279,18,46
27280,92,11
27281,81,22
27282,17,8
27283,84,19
27284,272,15
27285,945,20
27286,97,22
27287,89,21
27288,741,72
27289,1411,20
27290,96,20
27291,2904,22
27292,99,31
27293,2221,17
27294,2145,28
27295,264,28
27296,2033,37
27297,319,32
27298,803,12
27299,1081,25
27300,417,68
27301,4133,7
27302,2064,6
27303,550,113
27304,11330,73
27305,176,31
27306,1308,15
27307,247,17
27308,992,48
27309,155,43
27310,1072,27
27311,236,19
27312,907,31
27313,139,84
27314,26,20
27315,1467,10
27316,509,46
27317,132,20
27318,705,33
27319,59,30
27320,1624,129
27321,2563,29
27322,438,13
27323,578,11
27324,521,31
27325,410,7
27326,480,18
27327,267,26
27328,644,39
27329,204,19
27330,136,30
27331,309,18
27332,854,20
27333,1073,30
27334,1285,6
27335,347,13
27336,826,27
27337,972,31
27338,291,31
27339,207,8
27340,954,33
27341,32,55
27342,51,11
27343,48,46
27344,339,32
27345,555,17
27346,167,31
27347,444,15
27348,301,30
27349,452,11
27350,466,13
27351,428,13
27352,467,13
27353,555,21
27354,378,33
27355,427,25
27356,277,34
27357,489,30
27358,648,16
27359,625,33
27360,671,6
27361,487,33
27362,977,34
27363,156,33
27364,438,66
27365,17,13
27366,18,54
27367,27,9
27368,109,29
27369,786,19
27370,1687,44
27371,30,34
27372,806,34
27373,2997,33
27374,118,30
27375,489,35
27376,44,48
27377,17,50
27378,17,19
27379,15,6
27380,18,16
27381,336,16
27382,165,33
27383,84,32
27384,19,57
27385,2671,33
27386,313,32
27387,7827,8
27388,132,54
27389,245,23
27390,1563,29
27391,3998,22
27392,4489,64
27393,17,14
27394,107,25
27395,1579,96
27396,14,46
27397,530,29
27398,651,82
27399,457,29
27400,130,11
27401,464,28
27402,150,8
27403,541,27
27404,106,32
27405,210,13
27406,203,13
27407,969,12
27408,665,12
27409,1574,16
27410,66,20
27411,87,16
27412,683,28
27413,199,6
27414,63,94
27415,672,6
27416,1626,8
27417,332,32
27418,204,18
27419,236,16
27420,676,6
27421,350,8
27422,1235,26
27423,646,10
27424,536,29
27425,1165,29
27426,701,15
27427,484,19
27428,46,21
27429,37,20
27430,156,11
27431,1234,28
27432,159,17
27433,364,73
27434,250,10
27435,477,18
27436,86,21
27437,111,17
27438,883,16
27439,661,19
27440,139,17
27441,452,33
27442,684,29
27443,211,17
27444,401,31
27445,114,29
27446,397,13
27447,289,50
27448,96,22
27449,1545,14
27450,417,10
27451,15,55
27452,35,14
27453,169,42
27454,238,176
27455,72,44
27456,285,18
27457,577,39
27458,57,32
27459,186,33
27460,56,23
27461,92,76
27462,305,44
27463,66,43
27464,410,44
27465,89,111
27466,787,32
27467,180,15
27468,1056,53
27469,327,28
27470,318,42
27471,313,28
27472,292,31
27473,290,72
27474,1007,68
27475,335,25
27476,479,22
27477,22,33
27478,425,31
27479,216,18
27480,387,31
27481,154,21
27482,228,18
27483,365,115
27484,323,30
27485,229,19
27486,46,34
27487,80,44
27488,275,25
27489,673,78
27490,348,38
27491,553,17
27492,589,19
27493,210,15
27494,867,41
27495,68,18
27496,1141,18
27497,558,45
27498,662,20
27499,117,21
27500,741,21
27501,2440,13
27502,19,8
27503,1041,16
27504,207,20
27505,1834,17
27506,370,31
27507,1283,32
27508,738,21
27509,979,18
27510,162,19
27511,18,7
27512,87,21
27513,46,35
27514,61,7
27515,29,28
27516,119,34
27517,1213,17
27518,688,15
27519,284,17
27520,399,47
27521,292,11
27522,2111,17
27523,345,18
27524,737,9
27525,475,17
27526,293,46
27527,1316,17
27528,2286,7
27529,728,82
27530,660,32
27531,1260,7
27532,582,16
27533,25,6
27534,226,33
27535,811,31
27536,72,21
27537,82,30
27538,256,30
27539,1747,34
27540,1529,36
27541,2151,19
27542,1618,6
27543,5710,20
27544,114,22
27545,129,31
27546,430,7
27547,779,45
27548,1233,33
27549,1121,17
27550,1306,49
27551,210,55
27552,157,44
27553,471,15
27554,434,45
27555,53,14
27556,681,21
27557,415,18
27558,330,15
27559,869,8
27560,16,47
27561,144,22
27562,703,9
27563,665,12
27564,1510,13
27565,982,19
27566,268,13
27567,491,11
27568,361,16
27569,553,15
27570,2180,9
27571,248,23
27572,116,22
27573,962,18
27574,118,20
27575,150,18
27576,733,15
27577,1092,10
27578,199,8
27579,1550,14
27580,144,18
27581,1023,14
27582,217,9
27583,858,8
27584,1335,15
27585,3063,7
27586,1908,13
27587,7379,20
27588,201,32
27589,2785,20
27590,177,34
27591,945,97
27592,127,97
27593,799,20
27594,214,17
27595,87,15
27596,240,30
27597,4671,82
27598,51,42
27599,1111,30
27600,1006,33
27601,2295,28
27602,392,16
27603,760,8
27604,2620,20
27605,1807,29
27606,137,12
27607,225,14
27608,783,26
27609,1931,28
27610,1506,8
27611,277,27
27612,931,29
27613,3120,42
27614,388,25
27615,1517,6
27616,655,21
27617,56,47
27618,1104,19
27619,604,7
27620,556,12
27621,364,7
27622,872,11
27623,646,169
27624,124,247
27625,306,7
27626,815,16
27627,254,15
27628,797,12
27629,687,273
27630,19,7
27631,451,226
27632,19,12
27633,1241,8
27634,582,9
27635,52,236
27636,47,11
27637,180,9
27638,26,42
27639,262,14
27640,435,6
27641,112,236
27642,70,6
27643,2727,196
27644,881,17
27645,859,16
27646,134,11
27647,347,14
27648,420,267
27649,772,15
27650,1326,25
27651,2200,18
27652,125,274
27653,2762,37
27654,627,45
27655,1603,8
27656,438,45
27657,611,18
27658,2023,38
27659,3701,50
27660,1973,20
27661,1164,32
27662,580,100
27663,201,14
27664,1378,36
27665,909,16
27666,841,23
27667,45,26
27668,420,15
27669,174,11
27670,118,17
27671,136,14
27672,508,34
27673,549,16
27674,461,18
27675,862,9
27676,521,7
27677,1105,34
27678,191,13
27679,944,13
27680,235,12
27681,881,17
27682,537,7
27683,756,16
27684,1118,13
27685,476,20
27686,323,36
27687,591,17
27688,77,15
27689,109,16
27690,129,39
27691,29,19
27692,4016,21
27693,561,11
27694,1213,30
27695,219,20
27696,74,64
27697,1407,60
27698,64,15
27699,324,73
27700,15,6
27701,60,21
27702,41,35
27703,1868,83
27704,22,32
27705,39,6
27706,1658,45
27707,91,17
27708,609,2
27709,2811,48
27710,2537,131
27711,93,10
27712,303,14
27713,359,33
27714,71,9
27715,984,37
27716,932,107
27717,56,19
27718,507,10
27719,213,94
27720,28,10
27721,82,26
27722,32,53
27723,25,83
27724,2258,33
27725,265,43
27726,424,39
27727,137,96
27728,55,92
27729,155,32
27730,383,29
27731,557,33
27732,617,21
27733,847,32
27734,220,101
27735,305,24
27736,501,33
27737,87,43
27738,327,22
27739,632,16
27740,693,35
27741,302,95
27742,36,22
27743,124,23
27744,1044,23
27745,825,52
27746,203,23
27747,223,31
27748,1081,29
27749,407,96
27750,102,155
27751,388,63
27752,71,19
27753,14,30
27754,37,21
27755,124,42
27756,172,29
27757,129,44
27758,1620,20
27759,133,21
27760,300,18
27761,220,19
27762,809,31
27763,1084,52
27764,176,27
27765,605,20
27766,238,32
27767,87,45
27768,22,8
27769,17,47
27770,72,42
27771,76,24
27772,171,31
27773,40,345
27774,42,33
27775,110,33
27776,315,25
27777,155,21
27778,227,18
27779,749,21
27780,420,21
27781,169,32
27782,58,54
27783,32,23
27784,103,13
27785,76,287
27786,228,32
27787,923,16
27788,1089,32
27789,154,18
27790,394,34
27791,687,18
27792,921,13
27793,198,20
27794,122,33
27795,1002,37
27796,358,42
27797,322,19
27798,924,30
27799,37,36
27800,17,12
27801,632,33
27802,261,21
27803,1178,22
27804,615,23
27805,25,19
27806,1209,19
27807,363,34
27808,597,22
27809,308,60
27810,155,35
27811,1064,31
27812,268,20
27813,1564,6
27814,636,14
27815,173,11
27816,219,15
27817,293,10
27818,440,8
27819,83,8
27820,768,14
27821,826,15
27822,151,15
27823,1850,10
27824,582,10
27825,194,6
27826,167,12
27827,139,30
27828,28,35
27829,140,16
27830,529,13
27831,439,11
27832,281,31
27833,199,30
27834,570,19
27835,197,20
27836,1023,29
27837,890,7
27838,318,10
27839,271,13
27840,147,15
27841,969,9
27842,2980,28
27843,113,16
27844,64,16
27845,220,14
27846,536,7
27847,194,10
27848,1054,11
27849,493,7
27850,646,8
27851,1454,11
27852,68,9
27853,36,20
27854,22,14
27855,24,13
27856,18,129
27857,17,21
27858,14,90
27859,18,195
27860,169,11
27861,91,30
27862,73,19
27863,1231,32
27864,2315,33
27865,1064,32
27866,2827,44
27867,1378,32
27868,148,13
27869,33,77
27870,1910,24
27871,201,49
27872,1272,31
27873,2390,21
27874,1214,17
27875,2385,34
27876,2140,32
27877,1695,48
27878,329,46
27879,109,29
27880,752,15
27881,839,9
27882,843,18
27883,141,11
27884,598,33
27885,334,9
27886,526,9
27887,647,16
27888,1798,15
27889,448,11
27890,533,8
27891,462,9
27892,467,23
27893,464,8
27894,106,32
27895,370,13
27896,327,7
27897,411,17
27898,3960,12
27899,271,6
27900,930,46
27901,1450,10
27902,871,7
27903,2922,8
27904,1715,31
27905,751,20
27906,245,18
27907,506,14
27908,693,31
27909,506,15
27910,530,10
27911,242,16
27912,164,6
27913,1084,10
27914,619,13
27915,330,32
27916,606,7
27917,296,21
27918,316,13
27919,857,13
27920,1185,33
27921,209,17
27922,377,16
27923,222,7
27924,205,16
27925,325,8
27926,1228,71
27927,284,20
27928,217,18
27929,483,16
27930,2675,21
27931,319,16
27932,3424,15
27933,511,19
27934,360,9
27935,166,17
27936,532,16
27937,337,18
27938,804,9
27939,166,16
27940,198,10
27941,289,16
27942,504,12
27943,125,16
27944,2022,15
27945,783,15
27946,290,16
27947,35,17
27948,780,15
27949,1264,17
27950,308,26
27951,270,19
27952,488,29
27953,174,24
27954,161,20
27955,259,25
27956,181,23
27957,436,17
27958,110,32
27959,257,15
27960,503,19
27961,430,18
27962,269,12
27963,204,48
27964,205,73
27965,33,84
27966,268,17
27967,727,14
27968,768,11
27969,767,19
27970,308,17
27971,243,13
27972,1104,79
27973,311,18
27974,197,15
27975,338,12
27976,164,36
27977,112,12
27978,395,20
27979,155,20
27980,140,39
27981,621,17
27982,241,13
27983,560,48
27984,272,8
27985,769,20
27986,275,14
27987,168,66
27988,22,98
27989,18,21
27990,121,32
27991,579,21
27992,87,12
27993,133,25
27994,14,11
27995,527,16
27996,223,14
27997,481,10
27998,774,17
27999,923,31
28000,998,42
28001,83,21
28002,328,8
28003,489,22
28004,210,21
28005,458,19
28006,153,93
28007,237,31
28008,487,19
28009,296,30
28010,959,28
28011,428,22
28012,686,35
28013,222,82
28014,130,28
28015,1196,34
28016,103,21
28017,626,32
28018,181,28
28019,624,32
28020,731,31
28021,836,7
28022,15,38
28023,20,7
28024,414,18
28025,1574,18
28026,273,33
28027,1701,18
28028,494,33
28029,215,34
28030,566,35
28031,600,18
28032,301,33
28033,651,27
28034,437,33
28035,294,30
28036,713,16
28037,1495,33
28038,293,21
28039,41,30
28040,461,31
28041,1881,11
28042,2329,10
28043,50,125
28044,19,42
28045,20,28
28046,115,15
28047,4533,19
28048,252,20
28049,6116,9
28050,940,19
28051,258,14
28052,680,131
28053,24,14
28054,46,76
28055,174,9
28056,3494,7
28057,2250,43
28058,355,11
28059,302,31
28060,1856,6
28061,199,27
28062,307,9
28063,270,13
28064,242,30
28065,274,30
28066,252,31
28067,2708,44
28068,83,31
28069,290,46
28070,429,30
28071,235,34
28072,279,33
28073,277,29
28074,220,31
28075,541,6
28076,223,27
28077,33,83
28078,107,34
28079,574,32
28080,299,29
28081,347,43
28082,196,45
28083,408,26
28084,210,32
28085,207,46
28086,214,32
28087,211,31
28088,302,30
28089,377,31
28090,450,33
28091,417,28
28092,276,14
28093,372,13
28094,273,11
28095,325,26
28096,275,43
28097,247,7
28098,372,30
28099,264,33
28100,490,28
28101,333,12
28102,354,31
28103,278,30
28104,222,10
28105,276,25
28106,278,42
28107,380,33
28108,375,46
28109,196,40
28110,58,46
28111,386,28
28112,486,31
28113,603,29
28114,639,28
28115,243,46
28116,283,10
28117,313,31
28118,338,45
28119,299,21
28120,236,21
28121,281,32
28122,1657,46
28123,1104,22
28124,269,20
28125,329,10
28126,421,31
28127,736,44
28128,1962,42
28129,1770,35
28130,550,31
28131,339,30
28132,61,19
28133,161,17
28134,185,21
28135,90,19
28136,202,13
28137,160,31
28138,274,12
28139,838,16
28140,160,30
28141,158,29
28142,151,32
28143,173,31
28144,178,30
28145,782,32
28146,711,28
28147,206,18
28148,421,8
28149,177,19
28150,48,20
28151,98,35
28152,365,29
28153,448,21
28154,149,20
28155,1148,34
28156,106,20
28157,338,35
28158,35,7
28159,26,8
28160,254,13
28161,104,35
28162,101,32
28163,435,29
28164,144,33
28165,198,13
28166,223,34
28167,116,37
28168,173,34
28169,597,19
28170,529,47
28171,32,13
28172,124,19
28173,1191,10
28174,65,9
28175,163,13
28176,934,65
28177,50,12
28178,2280,38
28179,1652,22
28180,27,17
28181,290,77
28182,109,24
28183,1231,20
28184,1747,12
28185,940,28
28186,260,57
28187,14,8
28188,86,10
28189,2008,29
28190,187,89
28191,263,13
28192,107,80
28193,236,31
28194,527,9
28195,869,20
28196,78,12
28197,565,14
28198,985,16
28199,82,35
28200,26,6
28201,281,29
28202,1734,14
28203,1855,47
28204,781,17
28205,442,24
28206,274,32
28207,1068,55
28208,65,42
28209,468,65
28210,545,54
28211,14,45
28212,1262,19
28213,153,21
28214,337,8
28215,14,32
28216,16,18
28217,326,10
28218,511,44
28219,127,22
28220,732,17
28221,1249,149
28222,1155,9
28223,177,49
28224,105,15
28225,261,60
28226,514,63
28227,358,24
28228,81,50
28229,26,15
28230,444,87
28231,26,24
28232,30,7
28233,17,31
28234,1332,20
28235,535,32
28236,204,214
28237,35,48
28238,1099,35
28239,45,9
28240,110,7
28241,115,21
28242,108,8
28243,468,23
28244,492,6
28245,372,16
28246,1400,69
28247,40,45
28248,2927,21
28249,2536,12
28250,163,29
28251,1490,17
28252,172,13
28253,1474,44
28254,1987,10
28255,4551,7
28256,2155,28
28257,2380,8
28258,3196,12
28259,1692,17
28260,70,7
28261,68,15
28262,697,14
28263,283,9
28264,612,43
28265,20,7
28266,328,8
28267,599,12
28268,1806,43
28269,357,20
28270,119,17
28271,529,21
28272,157,21
28273,417,34
28274,63,19
28275,1151,43
28276,207,20
28277,140,17
28278,252,10
28279,633,18
28280,236,20
28281,844,32
28282,56,32
28283,658,29
28284,210,105
28285,15,32
28286,88,7
28287,20,10
28288,107,16
28289,72,47
28290,14,27
28291,14,32
28292,44,8
28293,19,50
28294,25,6
28295,117,7
28296,878,20
28297,711,22
28298,203,20
28299,955,18
28300,312,16
28301,104,18
28302,966,20
28303,136,33
28304,80,7
28305,897,20
28306,70,18
28307,548,13
28308,476,30
28309,361,10
28310,218,48
28311,191,40
28312,455,19
28313,356,21
28314,192,19
28315,1061,20
28316,144,17
28317,263,44
28318,26,43
28319,324,352
28320,200,17
28321,823,30
28322,133,27
28323,630,20
28324,1051,47
28325,29,68
28326,307,9
28327,1238,10
28328,2469,29
28329,173,47
28330,591,10
28331,2677,31
28332,489,21
28333,189,31
28334,550,35
28335,1472,15
28336,279,8
28337,580,37
28338,700,40
28339,117,33
28340,1340,19
28341,410,47
28342,125,11
28343,260,35
28344,451,24
28345,192,13
28346,271,19
28347,145,38
28348,714,31
28349,1505,35
28350,150,30
28351,170,16
28352,283,13
28353,1064,42
28354,63,34
28355,857,17
28356,491,22
28357,534,20
28358,631,27
28359,676,49
28360,2482,53
28361,1491,54
28362,857,70
28363,1373,34
28364,1517,44
28365,1278,31
28366,1285,20
28367,1680,21
28368,285,56
28369,2630,41
28370,690,55
28371,1668,44
28372,1820,18
28373,2631,58
28374,246,12
28375,3357,7
28376,124,10
28377,236,6
28378,330,7
28379,80,8
28380,224,94
28381,19,11
28382,45,8
28383,2923,16
28384,110,14
28385,589,9
28386,55,8
28387,42,184
28388,63,14
28389,975,8
28390,107,28
28391,80,12
28392,268,6
28393,98,8
28394,335,26
28395,168,14
28396,21,7
28397,82,18
28398,1194,6
28399,529,8
28400,622,10
28401,482,6
28402,141,14
28403,427,12
28404,304,7
28405,779,47
28406,166,20
28407,762,7
28408,1143,8
28409,156,11
28410,420,10
28411,479,6
28412,771,10
28413,208,6
28414,561,10
28415,264,10
28416,364,34
28417,226,14
28418,304,11
28419,596,14
28420,130,13
28421,1271,39
28422,816,21
28423,162,74
28424,55,21
28425,286,14
28426,454,15
28427,677,12
28428,480,19
28429,1564,8
28430,498,27
28431,158,24
28432,872,229
28433,153,17
28434,669,6
28435,19,53
28436,52,20
28437,881,37
28438,34,19
28439,1455,33
28440,494,73
28441,21,22
28442,1115,143
28443,741,29
28444,461,121
28445,90,13
28446,64,32
28447,702,111
28448,47,14
28449,935,11
28450,899,42
28451,547,35
28452,90,22
28453,132,34
28454,644,25
28455,257,9
28456,1439,11
28457,754,11
28458,751,16
28459,206,19
28460,285,25
28461,401,16
28462,187,15
28463,313,44
28464,284,18
28465,64,46
28466,280,11
28467,429,22
28468,507,29
28469,290,17
28470,493,24
28471,133,32
28472,160,46
28473,876,15
28474,413,18
28475,739,16
28476,489,13
28477,289,31
28478,371,10
28479,272,19
28480,192,19
28481,463,30
28482,47,17
28483,28,44
28484,115,21
28485,97,19
28486,243,12
28487,325,22
28488,79,22
28489,296,28
28490,282,30
28491,71,20
28492,1024,32
28493,64,44
28494,749,29
28495,221,19
28496,423,17
28497,107,31
28498,85,14
28499,727,31
28500,347,30
28501,281,28
28502,523,21
28503,154,22
28504,171,33
28505,555,20
28506,2109,30
28507,3701,48
28508,1021,12
28509,281,31
28510,680,30
28511,756,29
28512,528,44
28513,330,28
28514,374,34
28515,123,18
28516,347,30
28517,5368,32
28518,191,28
28519,1005,31
28520,1176,21
28521,678,13
28522,836,21
28523,163,32
28524,1152,31
28525,352,21
